name,new_title,url,id
Brian Crain,Brahms' Lullaby,https://music.youtube.com/watch?v=OJaajaxIbo8&list=OLAK5uy_kfDORu_UUO7rU63e81DMwTcGlXioo_mUY,OJaajaxIbo8
Brian Crain,Moonrise,https://music.youtube.com/watch?v=HEXSyg6jRGQ&list=OLAK5uy_kfDORu_UUO7rU63e81DMwTcGlXioo_mUY,HEXSyg6jRGQ
Brian Crain,Wind - Solo Piano,https://music.youtube.com/watch?v=zUdOD0sh9_I&list=OLAK5uy_kfDORu_UUO7rU63e81DMwTcGlXioo_mUY,zUdOD0sh9_I
Brian Crain,Butterfly Waltz,https://music.youtube.com/watch?v=OqCtKOmuZzI&list=OLAK5uy_kfDORu_UUO7rU63e81DMwTcGlXioo_mUY,OqCtKOmuZzI
Brian Crain,Lavender Hills,https://music.youtube.com/watch?v=8bY7mppTpBI&list=OLAK5uy_kfDORu_UUO7rU63e81DMwTcGlXioo_mUY,8bY7mppTpBI
Brian Crain,Rain,https://music.youtube.com/watch?v=XM1VZiP77Gc&list=OLAK5uy_kfDORu_UUO7rU63e81DMwTcGlXioo_mUY,XM1VZiP77Gc
Brian Crain,Midnight Blue,https://music.youtube.com/watch?v=ioTL9Bv6lL4&list=OLAK5uy_kfDORu_UUO7rU63e81DMwTcGlXioo_mUY,ioTL9Bv6lL4
Dan Siegel,You Let Me In,https://music.youtube.com/watch?v=G-KqFyBx5lg&list=OLAK5uy_mZPI4N55c6Ph0ohZ4hFSXuCQjPkRxAr6Q,G-KqFyBx5lg
Dan Siegel,Savanna,https://music.youtube.com/watch?v=RqQyQ6vja0Q&list=OLAK5uy_mZPI4N55c6Ph0ohZ4hFSXuCQjPkRxAr6Q,RqQyQ6vja0Q
Dan Siegel,Feelin' Happy,https://music.youtube.com/watch?v=oA-1JdQofVc&list=OLAK5uy_mZPI4N55c6Ph0ohZ4hFSXuCQjPkRxAr6Q,oA-1JdQofVc
Dan Siegel,Where Are You Now,https://music.youtube.com/watch?v=OKNCXukN-gQ&list=OLAK5uy_mZPI4N55c6Ph0ohZ4hFSXuCQjPkRxAr6Q,OKNCXukN-gQ
Dan Siegel,This Time Around,https://music.youtube.com/watch?v=_OPnjJis9Ik&list=OLAK5uy_mZPI4N55c6Ph0ohZ4hFSXuCQjPkRxAr6Q,_OPnjJis9Ik
Dan Siegel,Next to You,https://music.youtube.com/watch?v=PX5mAL_7ae8&list=OLAK5uy_mZPI4N55c6Ph0ohZ4hFSXuCQjPkRxAr6Q,PX5mAL_7ae8
Dan Siegel,Rhapsody,https://music.youtube.com/watch?v=a2FUxX4EgrI&list=OLAK5uy_mZPI4N55c6Ph0ohZ4hFSXuCQjPkRxAr6Q,a2FUxX4EgrI
Dan Siegel,In Your Eyes,https://music.youtube.com/watch?v=ATk391mT2Oc&list=OLAK5uy_mZPI4N55c6Ph0ohZ4hFSXuCQjPkRxAr6Q,ATk391mT2Oc
Dan Siegel,Getting Close,https://music.youtube.com/watch?v=PddcEyFXZYE&list=OLAK5uy_mZPI4N55c6Ph0ohZ4hFSXuCQjPkRxAr6Q,PddcEyFXZYE
Dan Siegel,Street Talk,https://music.youtube.com/watch?v=GR68bNQ56wQ&list=OLAK5uy_mZPI4N55c6Ph0ohZ4hFSXuCQjPkRxAr6Q,GR68bNQ56wQ
Norman Connors,Invitation,https://music.youtube.com/watch?v=yua9dikA42g&list=OLAK5uy_mDoBDRXWzTB5SCSvZFhn3gnIHKkmR8JPI,yua9dikA42g
Norman Connors,Melancholy Fire,https://music.youtube.com/watch?v=Zey6Bd_srUo&list=OLAK5uy_mDoBDRXWzTB5SCSvZFhn3gnIHKkmR8JPI,Zey6Bd_srUo
Norman Connors and The Starship Orchestra,This Is Your Life,https://music.youtube.com/watch?v=YHghdsUJRak&list=OLAK5uy_mDoBDRXWzTB5SCSvZFhn3gnIHKkmR8JPI,YHghdsUJRak
Norman Connors,Take It to the Limit,https://music.youtube.com/watch?v=SGx7slxAmpo&list=OLAK5uy_mDoBDRXWzTB5SCSvZFhn3gnIHKkmR8JPI,SGx7slxAmpo
Norman Connors,The Creator Has a Master Plan,https://music.youtube.com/watch?v=Dno_DTYvE5w&list=OLAK5uy_mDoBDRXWzTB5SCSvZFhn3gnIHKkmR8JPI,Dno_DTYvE5w
Norman Connors,Once I've Been There,https://music.youtube.com/watch?v=GHoe306an78&list=OLAK5uy_mDoBDRXWzTB5SCSvZFhn3gnIHKkmR8JPI,GHoe306an78
Norman Connors,Handle Me Gently,https://music.youtube.com/watch?v=Jgb1t6qkWJg&list=OLAK5uy_mDoBDRXWzTB5SCSvZFhn3gnIHKkmR8JPI,Jgb1t6qkWJg
Norman Connors,Love from the Sun,https://music.youtube.com/watch?v=KERDUySDe5U&list=OLAK5uy_mDoBDRXWzTB5SCSvZFhn3gnIHKkmR8JPI,KERDUySDe5U
Norman Connors and The Starship Orchestra,Butterfly,https://music.youtube.com/watch?v=4aeATi86UnM&list=OLAK5uy_mDoBDRXWzTB5SCSvZFhn3gnIHKkmR8JPI,4aeATi86UnM
Norman Connors,She's Gone,https://music.youtube.com/watch?v=WSUaBsWurrk&list=OLAK5uy_mDoBDRXWzTB5SCSvZFhn3gnIHKkmR8JPI,WSUaBsWurrk
Gloria Estefan,Hoy (Spanish Version),https://music.youtube.com/watch?v=YaDMWX7ldxA&list=OLAK5uy_mDiFgfpTA1F7aBTYGb-yACINh2YH5F5pA,YaDMWX7ldxA
Gloria Estefan and Miami Sound Machine,Conga,https://music.youtube.com/watch?v=42DhI9Dgab0&list=OLAK5uy_mDiFgfpTA1F7aBTYGb-yACINh2YH5F5pA,42DhI9Dgab0
Gloria Estefan,Con los Años Que Me Quedan,https://music.youtube.com/watch?v=HoSZySPM-Lg&list=OLAK5uy_mDiFgfpTA1F7aBTYGb-yACINh2YH5F5pA,HoSZySPM-Lg
Gloria Estefan,Wepa (Spanish Version),https://music.youtube.com/watch?v=xHNenwGBXFw&list=OLAK5uy_mDiFgfpTA1F7aBTYGb-yACINh2YH5F5pA,xHNenwGBXFw
Gloria Estefan,Mi Tierra,https://music.youtube.com/watch?v=R9QwsdlFwaA&list=OLAK5uy_mDiFgfpTA1F7aBTYGb-yACINh2YH5F5pA,R9QwsdlFwaA
Gloria Estefan,Mi Buen Amor,https://music.youtube.com/watch?v=FPtSx6vWRaY&list=OLAK5uy_mDiFgfpTA1F7aBTYGb-yACINh2YH5F5pA,FPtSx6vWRaY
Gloria Estefan,Don't Wanna Lose You,https://music.youtube.com/watch?v=j0dSgIy0okM&list=OLAK5uy_mDiFgfpTA1F7aBTYGb-yACINh2YH5F5pA,j0dSgIy0okM
Gloria Estefan,Como Me Duele Perderte,https://music.youtube.com/watch?v=2h7M2tbaTKg&list=OLAK5uy_mDiFgfpTA1F7aBTYGb-yACINh2YH5F5pA,2h7M2tbaTKg
Gloria Estefan,Dr. Beat,https://music.youtube.com/watch?v=aSa3tx42g_E&list=OLAK5uy_mDiFgfpTA1F7aBTYGb-yACINh2YH5F5pA,aSa3tx42g_E
Gloria Estefan,Ayer,https://music.youtube.com/watch?v=obcnfaYidv8&list=OLAK5uy_mDiFgfpTA1F7aBTYGb-yACINh2YH5F5pA,obcnfaYidv8
Abdullah Ibrahim,Chisa,https://music.youtube.com/watch?v=i4VKX-TAke0&list=OLAK5uy_nlX7-nuYT1sX2G0dKEm4tdhpvQlM77mew,i4VKX-TAke0
Abdullah Ibrahim,Whoza Mtwana,https://music.youtube.com/watch?v=4DzJD_8va34&list=OLAK5uy_nlX7-nuYT1sX2G0dKEm4tdhpvQlM77mew,4DzJD_8va34
Abdullah Ibrahim,Maraba Blue,https://music.youtube.com/watch?v=kClTIH9uNsY&list=OLAK5uy_nlX7-nuYT1sX2G0dKEm4tdhpvQlM77mew,kClTIH9uNsY
Abdullah Ibrahim,Tintinyana,https://music.youtube.com/watch?v=VZgLOFXUwIA&list=OLAK5uy_nlX7-nuYT1sX2G0dKEm4tdhpvQlM77mew,VZgLOFXUwIA
Abdullah Ibrahim,The Wedding,https://music.youtube.com/watch?v=zh-IEEKADAI&list=OLAK5uy_nlX7-nuYT1sX2G0dKEm4tdhpvQlM77mew,zh-IEEKADAI
Abdullah Ibrahim,Water From An Ancient Well,https://music.youtube.com/watch?v=qaQHKPuVP5Q&list=OLAK5uy_nlX7-nuYT1sX2G0dKEm4tdhpvQlM77mew,qaQHKPuVP5Q
Abdullah Ibrahim,Blue Bolero,https://music.youtube.com/watch?v=XdR8Jhg1H_M&list=OLAK5uy_nlX7-nuYT1sX2G0dKEm4tdhpvQlM77mew,XdR8Jhg1H_M
Abdullah Ibrahim,The Wedding,https://music.youtube.com/watch?v=ykvucxGNlHM&list=OLAK5uy_nlX7-nuYT1sX2G0dKEm4tdhpvQlM77mew,ykvucxGNlHM
Abdullah Ibrahim,Chisa,https://music.youtube.com/watch?v=2FCrl3BWo1I&list=OLAK5uy_nlX7-nuYT1sX2G0dKEm4tdhpvQlM77mew,2FCrl3BWo1I
Abdullah Ibrahim,Soweto,https://music.youtube.com/watch?v=GWbLi3l9mto&list=OLAK5uy_nlX7-nuYT1sX2G0dKEm4tdhpvQlM77mew,GWbLi3l9mto
Alexandre Desplat,Lily's Theme,https://music.youtube.com/watch?v=WsNJe9fy7Sc&list=OLAK5uy_mkHIbbD-Wr1wx8484wTbJtnEtenrXNQ9Q,WsNJe9fy7Sc
Alexandre Desplat,Courtyard Apocalypse,https://music.youtube.com/watch?v=kAI9R60zjrw&list=OLAK5uy_mkHIbbD-Wr1wx8484wTbJtnEtenrXNQ9Q,kAI9R60zjrw
Alexandre Desplat,Godzilla!,https://music.youtube.com/watch?v=6uR6SwNR1Xw&list=OLAK5uy_mkHIbbD-Wr1wx8484wTbJtnEtenrXNQ9Q,6uR6SwNR1Xw
Alexandre Desplat,Obliviate,https://music.youtube.com/watch?v=SIlfq9356lU&list=OLAK5uy_mkHIbbD-Wr1wx8484wTbJtnEtenrXNQ9Q,SIlfq9356lU
Alexandre Desplat,Statues,https://music.youtube.com/watch?v=QjeE7ulENcc&list=OLAK5uy_mkHIbbD-Wr1wx8484wTbJtnEtenrXNQ9Q,QjeE7ulENcc
Alexandre Desplat,Obituary,https://music.youtube.com/watch?v=azB-_MlmhfI&list=OLAK5uy_mkHIbbD-Wr1wx8484wTbJtnEtenrXNQ9Q,azB-_MlmhfI
Alexandre Desplat,Mr. Moustafa,https://music.youtube.com/watch?v=duPMC7IEcFE&list=OLAK5uy_mkHIbbD-Wr1wx8484wTbJtnEtenrXNQ9Q,duPMC7IEcFE
Alexandre Desplat,"The Shape Of Water (From ""The Shape Of Water"" Soundtrack)",https://music.youtube.com/watch?v=AE1ob8TzvX8&list=OLAK5uy_mkHIbbD-Wr1wx8484wTbJtnEtenrXNQ9Q,AE1ob8TzvX8
Alexandre Desplat,Mr. Fox in the Fields,https://music.youtube.com/watch?v=j_qT7wtXJwI&list=OLAK5uy_mkHIbbD-Wr1wx8484wTbJtnEtenrXNQ9Q,j_qT7wtXJwI
Alexandre Desplat,Severus and Lily,https://music.youtube.com/watch?v=XsYqhV1TS5Q&list=OLAK5uy_mkHIbbD-Wr1wx8484wTbJtnEtenrXNQ9Q,XsYqhV1TS5Q
Kenny G,The Moment,https://music.youtube.com/watch?v=9qq-isNl8kA&list=OLAK5uy_nHR0rTbhU5PH1ebBez4QlabEvDJ1Qi3M4,9qq-isNl8kA
Kenny G,Forever in Love,https://music.youtube.com/watch?v=Pf8LfljdAuM&list=OLAK5uy_nHR0rTbhU5PH1ebBez4QlabEvDJ1Qi3M4,Pf8LfljdAuM
Kenny G,Songbird,https://music.youtube.com/watch?v=erggnXGdQ1U&list=OLAK5uy_nHR0rTbhU5PH1ebBez4QlabEvDJ1Qi3M4,erggnXGdQ1U
Kenny G,How Could an Angel Break My Heart,https://music.youtube.com/watch?v=DYRje_cPkYs&list=OLAK5uy_nHR0rTbhU5PH1ebBez4QlabEvDJ1Qi3M4,DYRje_cPkYs
Kenny G,Sentimental,https://music.youtube.com/watch?v=1m5yOkn525c&list=OLAK5uy_nHR0rTbhU5PH1ebBez4QlabEvDJ1Qi3M4,1m5yOkn525c
Kenny G,"My Heart Will Go On (Love Theme from ""Titanic"")",https://music.youtube.com/watch?v=H44WaTV7KrQ&list=OLAK5uy_nHR0rTbhU5PH1ebBez4QlabEvDJ1Qi3M4,H44WaTV7KrQ
Kenny G,"Theme from ""Dying Young""",https://music.youtube.com/watch?v=qJR_Wce00SU&list=OLAK5uy_nHR0rTbhU5PH1ebBez4QlabEvDJ1Qi3M4,qJR_Wce00SU
Kenny G,Silhouette,https://music.youtube.com/watch?v=VLn7iVQyMOo&list=OLAK5uy_nHR0rTbhU5PH1ebBez4QlabEvDJ1Qi3M4,VLn7iVQyMOo
Kenny G,By The Time This Night Is Over,https://music.youtube.com/watch?v=4dKCp2Q7VCs&list=OLAK5uy_nHR0rTbhU5PH1ebBez4QlabEvDJ1Qi3M4,4dKCp2Q7VCs
Kenny G,Champagne,https://music.youtube.com/watch?v=WAOf1Hb0ul4&list=OLAK5uy_nHR0rTbhU5PH1ebBez4QlabEvDJ1Qi3M4,WAOf1Hb0ul4
Lou Reed,Walk On the Wild Side,https://music.youtube.com/watch?v=Qu6F-mMAQhk&list=OLAK5uy_lM2ZtUx27M91wE-k_OyaUfozgjhqUUTpY,Qu6F-mMAQhk
Lou Reed,Perfect Day,https://music.youtube.com/watch?v=V0--emrNth8&list=OLAK5uy_lM2ZtUx27M91wE-k_OyaUfozgjhqUUTpY,V0--emrNth8
Lou Reed,Satellite of Love,https://music.youtube.com/watch?v=SL2uvTvaHEA&list=OLAK5uy_lM2ZtUx27M91wE-k_OyaUfozgjhqUUTpY,SL2uvTvaHEA
Lou Reed,Vicious,https://music.youtube.com/watch?v=BVcj_lo1F6o&list=OLAK5uy_lM2ZtUx27M91wE-k_OyaUfozgjhqUUTpY,BVcj_lo1F6o
Lou Reed,Coney Island Baby,https://music.youtube.com/watch?v=XTLo8CAt7PA&list=OLAK5uy_lM2ZtUx27M91wE-k_OyaUfozgjhqUUTpY,XTLo8CAt7PA
Lou Reed,Sweet Jane,https://music.youtube.com/watch?v=3VltsERg1dc&list=OLAK5uy_lM2ZtUx27M91wE-k_OyaUfozgjhqUUTpY,3VltsERg1dc
Lou Reed,Dirty Blvd.,https://music.youtube.com/watch?v=wbVoFFC_198&list=OLAK5uy_lM2ZtUx27M91wE-k_OyaUfozgjhqUUTpY,wbVoFFC_198
Lou Reed,This Magic Moment,https://music.youtube.com/watch?v=fP-mlrMv7Ok&list=OLAK5uy_lM2ZtUx27M91wE-k_OyaUfozgjhqUUTpY,fP-mlrMv7Ok
Lou Reed,Romeo Had Juliette,https://music.youtube.com/watch?v=J7yScl4-kms&list=OLAK5uy_lM2ZtUx27M91wE-k_OyaUfozgjhqUUTpY,J7yScl4-kms
Lou Reed,The Gun,https://music.youtube.com/watch?v=e9ZkLCo9CDg&list=OLAK5uy_lM2ZtUx27M91wE-k_OyaUfozgjhqUUTpY,e9ZkLCo9CDg
Elliott Smith,Between The Bars,https://music.youtube.com/watch?v=ebSRSyycPf0&list=OLAK5uy_mLDZKBSlieyTde2tA_nxPNH6eWLaE6XDA,ebSRSyycPf0
Elliott Smith,Angeles,https://music.youtube.com/watch?v=ku_BFF6dUo0&list=OLAK5uy_mLDZKBSlieyTde2tA_nxPNH6eWLaE6XDA,ku_BFF6dUo0
Elliott Smith,Needle In The Hay,https://music.youtube.com/watch?v=Zfx_S1lNgpI&list=OLAK5uy_mLDZKBSlieyTde2tA_nxPNH6eWLaE6XDA,Zfx_S1lNgpI
Elliott Smith,Miss Misery,https://music.youtube.com/watch?v=gRUyC9veWtw&list=OLAK5uy_mLDZKBSlieyTde2tA_nxPNH6eWLaE6XDA,gRUyC9veWtw
Elliott Smith,Say Yes,https://music.youtube.com/watch?v=oHH4RV5mxfY&list=OLAK5uy_mLDZKBSlieyTde2tA_nxPNH6eWLaE6XDA,oHH4RV5mxfY
Elliott Smith,Waltz #2 (XO),https://music.youtube.com/watch?v=RWn9ocrMhlE&list=OLAK5uy_mLDZKBSlieyTde2tA_nxPNH6eWLaE6XDA,RWn9ocrMhlE
Elliott Smith,Ballad Of Big Nothing,https://music.youtube.com/watch?v=JKm3gdsDcbg&list=OLAK5uy_mLDZKBSlieyTde2tA_nxPNH6eWLaE6XDA,JKm3gdsDcbg
Elliott Smith,Son Of Sam,https://music.youtube.com/watch?v=B6sYRE65QIc&list=OLAK5uy_mLDZKBSlieyTde2tA_nxPNH6eWLaE6XDA,B6sYRE65QIc
Elliott Smith,Alameda,https://music.youtube.com/watch?v=6EJzvNIkdBk&list=OLAK5uy_mLDZKBSlieyTde2tA_nxPNH6eWLaE6XDA,6EJzvNIkdBk
Elliott Smith,Speed Trials,https://music.youtube.com/watch?v=XigKK2D_T4o&list=OLAK5uy_mLDZKBSlieyTde2tA_nxPNH6eWLaE6XDA,XigKK2D_T4o
Camilo Sesto,¿Quieres Ser Mi Amante?,https://music.youtube.com/watch?v=BHhooyFpyRc&list=OLAK5uy_nk2h8D01NluhF9yIN_rrVBu0qFAcb5GyY,BHhooyFpyRc
Camilo Sesto,"Donde Estés, Con Quien Estés",https://music.youtube.com/watch?v=Vw9RZPiJxhY&list=OLAK5uy_nk2h8D01NluhF9yIN_rrVBu0qFAcb5GyY,Vw9RZPiJxhY
Camilo Sesto,El Amor de Mi Vida,https://music.youtube.com/watch?v=BmvfFNeiJT4&list=OLAK5uy_nk2h8D01NluhF9yIN_rrVBu0qFAcb5GyY,BmvfFNeiJT4
Camilo Sesto,Melina,https://music.youtube.com/watch?v=kiLhFwlUVYs&list=OLAK5uy_nk2h8D01NluhF9yIN_rrVBu0qFAcb5GyY,kiLhFwlUVYs
Camilo Sesto,Algo de Mí,https://music.youtube.com/watch?v=8MO-Zm3A6yE&list=OLAK5uy_nk2h8D01NluhF9yIN_rrVBu0qFAcb5GyY,8MO-Zm3A6yE
Camilo Sesto,Has Nacido Libre,https://music.youtube.com/watch?v=KboX6G2msOY&list=OLAK5uy_nk2h8D01NluhF9yIN_rrVBu0qFAcb5GyY,KboX6G2msOY
Camilo Sesto,Con el Viento a Tu Favor,https://music.youtube.com/watch?v=AZhZTFUkvpM&list=OLAK5uy_nk2h8D01NluhF9yIN_rrVBu0qFAcb5GyY,AZhZTFUkvpM
Camilo Sesto,Miénteme...,https://music.youtube.com/watch?v=SyUoUlOdKuw&list=OLAK5uy_nk2h8D01NluhF9yIN_rrVBu0qFAcb5GyY,SyUoUlOdKuw
Camilo Sesto,Tarde ó Temprano,https://music.youtube.com/watch?v=FshrDbBvvwY&list=OLAK5uy_nk2h8D01NluhF9yIN_rrVBu0qFAcb5GyY,FshrDbBvvwY
Camilo Sesto,Perdóname,https://music.youtube.com/watch?v=qpa68tjtMcA&list=OLAK5uy_nk2h8D01NluhF9yIN_rrVBu0qFAcb5GyY,qpa68tjtMcA
Elmer Bernstein,"The Magnificent Seven (From ""The Magnificent Seven"")",https://music.youtube.com/watch?v=fCuUsqY8JUs&list=OLAK5uy_nReUBsNjMxavWjjiUYg9iUooIRWcNnFbM,fCuUsqY8JUs
Elmer Bernstein,Main Title,https://music.youtube.com/watch?v=zuQ4JQDXl6k&list=OLAK5uy_nReUBsNjMxavWjjiUYg9iUooIRWcNnFbM,zuQ4JQDXl6k
Elmer Bernstein,How the West Was Won,https://music.youtube.com/watch?v=ax-GlUE8Xs0&list=OLAK5uy_nReUBsNjMxavWjjiUYg9iUooIRWcNnFbM,ax-GlUE8Xs0
Elmer Bernstein,"The Hanging Tree (From ""The Hanging Tree"")",https://music.youtube.com/watch?v=DrdSCl-fadY&list=OLAK5uy_nReUBsNjMxavWjjiUYg9iUooIRWcNnFbM,DrdSCl-fadY
Elmer Bernstein,"The Comancheros: Main Title (From ""The Comancheros"")",https://music.youtube.com/watch?v=5oUkQEYHsgY&list=OLAK5uy_nReUBsNjMxavWjjiUYg9iUooIRWcNnFbM,5oUkQEYHsgY
Elmer Bernstein,Main Title Theme (Ghostbusters),https://music.youtube.com/watch?v=AdhRFfH3COE&list=OLAK5uy_nReUBsNjMxavWjjiUYg9iUooIRWcNnFbM,AdhRFfH3COE
Elmer Bernstein,The Great Escape Theme,https://music.youtube.com/watch?v=d0APbD8UTTU&list=OLAK5uy_nReUBsNjMxavWjjiUYg9iUooIRWcNnFbM,d0APbD8UTTU
Elmer Bernstein,"The Ten Commandments: Ten Commandments Prelude / In the Bulrushes / The Bitter Life / Love and Ambition (From ""The Ten Commandments"" Original Soundtrack)",https://music.youtube.com/watch?v=0XfTCijDUPU&list=OLAK5uy_nReUBsNjMxavWjjiUYg9iUooIRWcNnFbM,0XfTCijDUPU
Elmer Bernstein,Main Title,https://music.youtube.com/watch?v=qPAjKeR1wsw&list=OLAK5uy_nReUBsNjMxavWjjiUYg9iUooIRWcNnFbM,qPAjKeR1wsw
Elmer Bernstein,Main Title,https://music.youtube.com/watch?v=IZRUz1UKCDU&list=OLAK5uy_nReUBsNjMxavWjjiUYg9iUooIRWcNnFbM,IZRUz1UKCDU
Andrea Berg,Ich werde lächeln wenn Du gehst,https://music.youtube.com/watch?v=CHaoJ9C5eXY&list=OLAK5uy_mOeA88_w5VN4izGnRCJitdHMqBtbLiNCs,CHaoJ9C5eXY
Andrea Berg,Du hast mich tausendmal belogen,https://music.youtube.com/watch?v=t8zQyi61-wo&list=OLAK5uy_mOeA88_w5VN4izGnRCJitdHMqBtbLiNCs,t8zQyi61-wo
Andrea Berg,Ja ich will,https://music.youtube.com/watch?v=cK7TZpoBJdA&list=OLAK5uy_mOeA88_w5VN4izGnRCJitdHMqBtbLiNCs,cK7TZpoBJdA
Andrea Berg,Viel zu schön um wahr zu sein,https://music.youtube.com/watch?v=0mivzfxoixQ&list=OLAK5uy_mOeA88_w5VN4izGnRCJitdHMqBtbLiNCs,0mivzfxoixQ
Andrea Berg,"Seemann, deine Heimat ist das Meer",https://music.youtube.com/watch?v=o0Xs0W8r04Y&list=OLAK5uy_mOeA88_w5VN4izGnRCJitdHMqBtbLiNCs,o0Xs0W8r04Y
Andrea Berg,Die Gefühle haben Schweigepflicht,https://music.youtube.com/watch?v=MvvkzaTXKwM&list=OLAK5uy_mOeA88_w5VN4izGnRCJitdHMqBtbLiNCs,MvvkzaTXKwM
Andrea Berg,Mosaik,https://music.youtube.com/watch?v=h0UE9TV6hC0&list=OLAK5uy_mOeA88_w5VN4izGnRCJitdHMqBtbLiNCs,h0UE9TV6hC0
Andrea Berg,Du kannst noch nicht mal richtig lügen,https://music.youtube.com/watch?v=j2I3XXTRu6Q&list=OLAK5uy_mOeA88_w5VN4izGnRCJitdHMqBtbLiNCs,j2I3XXTRu6Q
Andrea Berg,Ich schieß dich auf den Mond,https://music.youtube.com/watch?v=-y8j9svldEw&list=OLAK5uy_mOeA88_w5VN4izGnRCJitdHMqBtbLiNCs,-y8j9svldEw
Andrea Berg,Ich liebe das Leben,https://music.youtube.com/watch?v=2jmhpWER8Fg&list=OLAK5uy_mOeA88_w5VN4izGnRCJitdHMqBtbLiNCs,2jmhpWER8Fg
David Nevue,Greensleeves,https://music.youtube.com/watch?v=t_owoixTAfE&list=OLAK5uy_lBZ-pn1l0o1FYff7jDSyz_GX3FdScrV0o,t_owoixTAfE
David Nevue,Overcome,https://music.youtube.com/watch?v=KfDhGWLZD7c&list=OLAK5uy_lBZ-pn1l0o1FYff7jDSyz_GX3FdScrV0o,KfDhGWLZD7c
David Nevue,Winter Walk,https://music.youtube.com/watch?v=Qr79yLxTSp0&list=OLAK5uy_lBZ-pn1l0o1FYff7jDSyz_GX3FdScrV0o,Qr79yLxTSp0
David Nevue,A Moment Lost,https://music.youtube.com/watch?v=gKmzmlG_Z5c&list=OLAK5uy_lBZ-pn1l0o1FYff7jDSyz_GX3FdScrV0o,gKmzmlG_Z5c
David Nevue,Scarborough Fair,https://music.youtube.com/watch?v=koOhrY8Oql0&list=OLAK5uy_lBZ-pn1l0o1FYff7jDSyz_GX3FdScrV0o,koOhrY8Oql0
David Nevue,Greensleeves,https://music.youtube.com/watch?v=pOXvrW29glY&list=OLAK5uy_lBZ-pn1l0o1FYff7jDSyz_GX3FdScrV0o,pOXvrW29glY
David Nevue,As the Deer,https://music.youtube.com/watch?v=AxUvnxkp4Tw&list=OLAK5uy_lBZ-pn1l0o1FYff7jDSyz_GX3FdScrV0o,AxUvnxkp4Tw
David Nevue,Be Thou My Vision,https://music.youtube.com/watch?v=nLtTGYlIDMU&list=OLAK5uy_lBZ-pn1l0o1FYff7jDSyz_GX3FdScrV0o,nLtTGYlIDMU
David Nevue,Here I Am to Worship,https://music.youtube.com/watch?v=6USDGhwgCDA&list=OLAK5uy_lBZ-pn1l0o1FYff7jDSyz_GX3FdScrV0o,6USDGhwgCDA
David Nevue,Broken,https://music.youtube.com/watch?v=ZInou-s34lU&list=OLAK5uy_lBZ-pn1l0o1FYff7jDSyz_GX3FdScrV0o,ZInou-s34lU
Bessie Smith,St Louis Blues - Original Mono,https://music.youtube.com/watch?v=RFEsxydPwJI&list=OLAK5uy_mjopJ87U7fDAmVtLQ5csIQjEZCYi8c6vk,RFEsxydPwJI
Bessie Smith,Nobady Knows You When You're Down and Out,https://music.youtube.com/watch?v=u646WdWWQVA&list=OLAK5uy_mjopJ87U7fDAmVtLQ5csIQjEZCYi8c6vk,u646WdWWQVA
Bessie Smith,Backwater Blues,https://music.youtube.com/watch?v=DROb3cNmeII&list=OLAK5uy_mjopJ87U7fDAmVtLQ5csIQjEZCYi8c6vk,DROb3cNmeII
Bessie Smith,A Good Man Is Hard to Find,https://music.youtube.com/watch?v=rJpYjFFXUMw&list=OLAK5uy_mjopJ87U7fDAmVtLQ5csIQjEZCYi8c6vk,rJpYjFFXUMw
Bessie Smith,Need A Little Sugar In My Bowl,https://music.youtube.com/watch?v=b3n-4xtUOgw&list=OLAK5uy_mjopJ87U7fDAmVtLQ5csIQjEZCYi8c6vk,b3n-4xtUOgw
Bessie Smith,Back Water Blues,https://music.youtube.com/watch?v=nyJQ_OLBRWs&list=OLAK5uy_mjopJ87U7fDAmVtLQ5csIQjEZCYi8c6vk,nyJQ_OLBRWs
Bessie Smith,Jeepers Creepers,https://music.youtube.com/watch?v=oGuHO_UwRFM&list=OLAK5uy_mjopJ87U7fDAmVtLQ5csIQjEZCYi8c6vk,oGuHO_UwRFM
Bessie Smith & James P. Johnson,Back Water Blues,https://music.youtube.com/watch?v=UQVsxXNJKLQ&list=OLAK5uy_mjopJ87U7fDAmVtLQ5csIQjEZCYi8c6vk,UQVsxXNJKLQ
Bessie Smith,Mary Jane,https://music.youtube.com/watch?v=S8Foy4hZWAQ&list=OLAK5uy_mjopJ87U7fDAmVtLQ5csIQjEZCYi8c6vk,S8Foy4hZWAQ
Bessie Smith,Empty Bed Blues - Part 2,https://music.youtube.com/watch?v=mWPOP52VYiE&list=OLAK5uy_mjopJ87U7fDAmVtLQ5csIQjEZCYi8c6vk,mWPOP52VYiE
Martina McBride,A Broken Wing,https://music.youtube.com/watch?v=mOZj9ffiths&list=OLAK5uy_n5LcmpimCeL0g0pFSGTuHffqfKaf3Sns4,mOZj9ffiths
Martina McBride,Independence Day,https://music.youtube.com/watch?v=TuNUjy1VC3Q&list=OLAK5uy_n5LcmpimCeL0g0pFSGTuHffqfKaf3Sns4,TuNUjy1VC3Q
Martina McBride,Concrete Angel,https://music.youtube.com/watch?v=O75DOFfBKpA&list=OLAK5uy_n5LcmpimCeL0g0pFSGTuHffqfKaf3Sns4,O75DOFfBKpA
Martina McBride,This One's for the Girls,https://music.youtube.com/watch?v=6dBIYVE5bPc&list=OLAK5uy_n5LcmpimCeL0g0pFSGTuHffqfKaf3Sns4,6dBIYVE5bPc
